yaml_file,model_name,scale,task,nc,layers,parameters,gradients,gflops,error
v11/Segment/yolov11-hyper-seg.yaml,yolov11-hyper-seg-m,m,segment,80,287,25541536,25541520,132.7,
v5/Detect/yolov5-transformer.yaml,yolov5-transformer-l,l,detect,80,249,52701248,52701232,132.7,
v11/Segment/yolov11-LightHGNetV2-l-seg.yaml,yolov11-LightHGNetV2-l-seg-l,l,segment,80,373,31029168,31029152,132.8,
v4/Detect/yolov4-p6.yaml,yolov4-p6-m,m,detect,80,379,88111704,88111688,132.8,
v5/Classify/yolov5-cls.yaml,yolov5-cls-x,x,classify,80,158,51018480,51018480,132.9,
v7/Pose/yolov7-DCNv2-pose.yaml,yolov7-DCNv2-pose,-,pose,80,266,45810800,45810784,133,
v8/Segment/yolov8-SKAttention-seg.yaml,yolov8-SKAttention-seg-m,m,segment,80,210,55268084,55268068,133,
v11/Segment/yolov11-EfficientNetV2-seg.yaml,yolov11-EfficientNetV2-seg-m,m,segment,80,689,32908208,32908192,133.3,
v6/Classify/yolov6-3.0-cls-p6.yaml,yolov6-3.0-cls-p6-m,m,classify,80,88,50347456,50347456,133.3,
v8/Detect/yolov8-VanillaNet.yaml,yolov8-VanillaNet-x,x,detect,80,129,38549248,38549232,133.3,
v11/Detect/yolov11-GLNet.yaml,yolov11-GLNet-x,x,detect,80,629,58151761,58151745,133.7,
v5/Segment/yolov5-PPLCNet-seg.yaml,yolov5-PPLCNet-seg-l,l,segment,80,228,42398208,42398192,133.9,
v11/Detect/yolov11-NextViT.yaml,yolov11-NextViT-l,l,detect,80,563,46241920,46241904,134,
damoyolo/Segment/DAMOyolo-b-seg.yaml,DAMOyolo-b-seg,-,segment,80,326,37997678,37997662,134.1,
v5/Detect/yolov5-AIFI.yaml,yolov5-AIFI-l,l,detect,80,245,52703296,52703280,134.4,
v5/Detect/yolov5-sn2.yaml,yolov5-sn2-l,l,detect,80,249,52490432,52490416,134.7,
X/Segment/yoloX-x-lite-c-seg.yaml,yoloX-x-lite-c-seg,-,segment,80,335,17003192,17003176,134.8,
v8/Classify/yolov8-cls-p2.yaml,yolov8-cls-p2-x,x,classify,80,110,31867360,31867360,134.9,
v4/Detect/yolov4-p7.yaml,yolov4-p7-m,m,detect,80,460,126721256,126721240,135.1,
v4/OBB/yolov4-obb-p6.yaml,yolov4-obb-p6-m,m,obb,80,399,89107996,89107980,135.1,
v8/Classify/yolov8-AIFI-cls.yaml,yolov8-AIFI-cls-x,x,classify,80,113,33797344,33797344,135.1,
v7/OBB/yolov7-af-Iobb.yaml,yolov7-af-Iobb,-,obb,80,262,44737491,44737475,135.2,
v7/OBB/yolov7-af-obb.yaml,yolov7-af-obb,-,obb,80,250,44733475,44733459,135.2,
v7/Pose/yolov7-af-ipose.yaml,yolov7-af-ipose,-,pose,80,262,44747241,44747225,135.2,
v7/Pose/yolov7-af-pose.yaml,yolov7-af-pose,-,pose,80,250,44743225,44743209,135.2,
v4/Pose/yolov4-pose-p6.yaml,yolov4-pose-p6-m,m,pose,80,399,89186172,89186156,135.3,
hyper-yolo/Segment/hyper-yolo-m-seg.yaml,hyper-yolo-m-seg-m,m,segment,80,283,34797392,34797376,135.4,
v5/Detect/yolov5-ECAAttention.yaml,yolov5-ECAAttention-l,l,detect,80,245,53225027,53225011,135.6,
v5/Detect/yolov5-LeakyReLU.yaml,yolov5-LeakyReLU-l,l,detect,80,242,53225024,53225008,135.6,
v5/Detect/yolov5-SimSPPF.yaml,yolov5-SimSPPF-l,l,detect,80,243,53225024,53225008,135.6,
v5/Detect/yolov5.yaml,yolov5-l,l,detect,80,242,53225024,53225008,135.6,
v5/yolov5.yaml,yolov5-l,l,detect,80,242,53225024,53225008,135.6,
v5/Detect/yolov5-CoordAtt.yaml,yolov5-CoordAtt-l,l,detect,80,249,53251672,53251656,135.7,
v5/Detect/yolov5-SEAttention.yaml,yolov5-SEAttention-l,l,detect,80,247,53356096,53356080,135.7,
v5/Detect/yolov5-deconv.yaml,yolov5-deconv-l,l,detect,80,242,53238080,53238064,135.7,
v5/Segment/yolov5-SKAttention-seg.yaml,yolov5-SKAttention-seg-m,m,segment,80,238,76319600,76319584,135.8,
v5/Detect/yolov5-PPLCNet.yaml,yolov5-PPLCNet-x,x,detect,80,234,68754088,68754072,135.9,
v5/Detect/yolov5-CAConv.yaml,yolov5-CAConv-l,l,detect,80,306,53424272,53424256,136.1,
v7/OBB/deploy/yolov7-obb.yaml,yolov7-obb,-,obb,80,259,45425187,45425171,136.4,
v7/OBB/yolov7-obb.yaml,yolov7-obb,-,obb,80,271,45429203,45429187,136.4,
v7/OBB/yolov7-simple-obb.yaml,yolov7-simple-obb,-,obb,80,260,45429203,45429187,136.4,
v5/Detect/yolov5-SegNextAttention.yaml,yolov5-SegNextAttention-l,l,detect,80,250,54387264,54387248,136.5,
v7/Pose/yolov7-pose.yaml,yolov7-pose,-,pose,80,271,45438953,45438937,136.5,
v7/Pose/yolov7-simple-pose.yaml,yolov7-simple-pose,-,pose,80,260,45438953,45438937,136.5,
v8/Segment/yolov8-C2f-UIB-seg.yaml,yolov8-C2f-UIB-seg-l,l,segment,80,412,24698400,24698384,136.5,
v5/OBB/yolov5-transformer-obb.yaml,yolov5-transformer-obb-l,l,obb,80,264,53844995,53844979,136.6,
v5/Detect/yolov5-CrissCrossAttention.yaml,yolov5-CrissCrossAttention-l,l,detect,80,246,54537025,54537009,136.7,
v7/Classify/yolov7-cls-e6e.yaml,yolov7-cls-e6e,-,classify,80,239,84718416,84718416,136.7,
Other/MogaNet/v8/Detect/yolov8-MogaNet-xtiny.yaml,yolov8-MogaNet-xtiny-x,x,detect,80,505,40547156,40547140,136.8,
v11/Pose/yolov11-vHeat_MoE-CCFM-pose.yaml,yolov11-vHeat_MoE-CCFM-pose-x,x,pose,80,502,49310789,49310773,137.3,
v4/OBB/yolov4-obb-p7.yaml,yolov4-obb-p7-m,m,obb,80,485,128070301,128070285,137.4,
v4/Pose/yolov4-pose-p7.yaml,yolov4-pose-p7-m,m,pose,80,485,128174501,128174485,137.6,
v5/Detect/yolov5-p6.yaml,yolov5-p6-l,l,detect,80,315,86099920,86099904,138,
v5/yolov5-p6.yaml,yolov5-p6-l,l,detect,80,315,86099920,86099904,138,
v5/Detect/yolov5-BoT3.yaml,yolov5-BoT3-l,l,detect,80,255,56640064,56640048,138.1,
v5/Detect/yolov5-CARAFE.yaml,yolov5-CARAFE-l,l,detect,80,246,54115784,54115768,138.2,
v5/OBB/yolov5-AIFI-obb.yaml,yolov5-AIFI-obb-l,l,obb,80,260,53847043,53847027,138.3,
v5/Pose/yolov5-AIFI-pose.yaml,yolov5-AIFI-pose-l,l,pose,80,260,53856793,53856777,138.4,
Master/v0_1/Detect/yolo-master-l.yaml,yolo-master-l-l,l,detect,80,706,58361112,58361096,138.8,
v5/Detect/yolov5-CPCA.yaml,yolov5-CPCA-l,l,detect,80,244,55324224,55324208,139,
v5/Detect/yolov5-DAttention.yaml,yolov5-DAttention-l,l,detect,80,253,57521728,57521712,139.1,
v5/Detect/yolov5-hornet-neck.yaml,yolov5-hornet-neck-l,l,detect,80,232,56219328,56219312,139.4,
v5/OBB/yolov5-CoordAtt-obb.yaml,yolov5-CoordAtt-obb-l,l,obb,80,264,54395419,54395403,139.6,
v5/OBB/yolov5-ECAAttention-obb.yaml,yolov5-ECAAttention-obb-l,l,obb,80,260,54368774,54368758,139.6,
v5/OBB/yolov5-LeakyReLU-obb.yaml,yolov5-LeakyReLU-obb-l,l,obb,80,257,54368771,54368755,139.6,
v5/OBB/yolov5-SimSPPF-obb.yaml,yolov5-SimSPPF-obb-l,l,obb,80,258,54368771,54368755,139.6,
v5/OBB/yolov5-deconv-obb.yaml,yolov5-deconv-obb-l,l,obb,80,257,54381827,54381811,139.6,
v5/OBB/yolov5-obb.yaml,yolov5-obb-l,l,obb,80,257,54368771,54368755,139.6,
v5/Pose/yolov5-CoordAtt-pose.yaml,yolov5-CoordAtt-pose-l,l,pose,80,264,54405169,54405153,139.6,
v5/Pose/yolov5-ECAAttention-pose.yaml,yolov5-ECAAttention-pose-l,l,pose,80,260,54378524,54378508,139.6,
v5/Pose/yolov5-LeakyReLU-obb.yaml,yolov5-LeakyReLU-obb-l,l,pose,80,257,54378521,54378505,139.6,
v5/Pose/yolov5-SimSPPF-pose.yaml,yolov5-SimSPPF-pose-l,l,pose,80,258,54378521,54378505,139.6,
v5/Pose/yolov5-pose.yaml,yolov5-pose-l,l,pose,80,257,54378521,54378505,139.6,
v5/OBB/yolov5-SEAttention-obb.yaml,yolov5-SEAttention-obb-l,l,obb,80,262,54499843,54499827,139.7,
v5/Pose/yolov5-SEAttention-pose.yaml,yolov5-SEAttention-pose-l,l,pose,80,262,54509593,54509577,139.7,
v5/Pose/yolov5-deconv-pose.yaml,yolov5-deconv-pose-l,l,pose,80,257,54391577,54391561,139.7,
v5/OBB/yolov5-CAConv-obb.yaml,yolov5-CAConv-obb-l,l,obb,80,321,54568019,54568003,140,
v5/Pose/yolov5-CAConv-pose.yaml,yolov5-CAConv-pose-l,l,pose,80,321,54577769,54577753,140.1,
v5/OBB/yolov5-SegNextAttention-obb.yaml,yolov5-SegNextAttention-obb-l,l,obb,80,265,55531011,55530995,140.5,
v5/Pose/yolov5-SegNextAttention-pose.yaml,yolov5-SegNextAttention-pose-l,l,pose,80,265,55540761,55540745,140.5,
v5/OBB/yolov5-CrissCrossAttention-obb.yaml,yolov5-CrissCrossAttention-obb-l,l,obb,80,261,55680772,55680756,140.6,
v5/Pose/yolov5-CrissCrossAttention-pose.yaml,yolov5-CrissCrossAttention-pose-l,l,pose,80,261,55690522,55690506,140.7,
v11/Detect/yolov11-OREPA.yaml,yolov11-OREPA-x,x,detect,80,353,100943776,100943760,140.8,
v5/Detect/yolov5-GAMAttention.yaml,yolov5-GAMAttention-l,l,detect,80,250,60176960,60176944,141.2,
v8/Detect/yolov8-C2f-MSBlockv2.yaml,yolov8-C2f-MSBlockv2-l,l,detect,80,877,38439360,38439344,141.3,
v5/OBB/yolov5-obb-p6.yaml,yolov5-obb-p6-l,l,obb,80,335,87723220,87723204,141.9,
v5/Detect/yolov5-p7.yaml,yolov5-p7-l,l,detect,80,388,141643104,141643088,142,
v5/OBB/yolov5-PPLCNet-obb.yaml,yolov5-PPLCNet-obb-x,x,obb,80,249,70540891,70540875,142,
v5/Pose/yolov5-pose-p6.yaml,yolov5-pose-p6-l,l,pose,80,335,87736220,87736204,142,
v5/Detect/yolov5-old.yaml,yolov5-old-l,l,detect,80,255,53718080,53718064,142,
v5/Pose/yolov5-PPLCNet-pose.yaml,yolov5-PPLCNet-pose-x,x,pose,80,249,70553041,70553025,142.1,
Master/v0_1/Pose/yolo-master-pose-l.yaml,yolo-master-pose-l-l,l,pose,1,721,59158788,59158772,142.2,
Master/v0_1/Pose/yolo-master-pose-m.yaml,yolo-master-pose-m-l,l,pose,1,721,59158788,59158772,142.2,
Master/v0_1/Pose/yolo-master-pose-n.yaml,yolo-master-pose-n-l,l,pose,1,721,59158788,59158772,142.2,
Master/v0_1/Pose/yolo-master-pose-x.yaml,yolo-master-pose-x-l,l,pose,1,721,59158788,59158772,142.2,
Master/v0_1/Pose/yolo-master-pose.yaml,yolo-master-pose-l,l,pose,1,721,59158788,59158772,142.2,
RTMDet/Detect/RTMDet-x.yaml,RTMDet-x,-,detect,80,304,52677848,52677832,142.2,
Master/v0_1/OBB/yolo-master-obb-l.yaml,yolo-master-obb-l-l,l,obb,80,721,59209947,59209931,142.5,
Master/v0_1/OBB/yolo-master-obb-m.yaml,yolo-master-obb-m-l,l,obb,80,721,59209947,59209931,142.5,
Master/v0_1/OBB/yolo-master-obb-n.yaml,yolo-master-obb-n-l,l,obb,80,721,59209947,59209931,142.5,
Master/v0_1/OBB/yolo-master-obb-s.yaml,yolo-master-obb-s-l,l,obb,80,721,59209947,59209931,142.5,
Master/v0_1/OBB/yolo-master-obb-x.yaml,yolo-master-obb-x-l,l,obb,80,721,59209947,59209931,142.5,
Master/v0_1/OBB/yolo-master-obb.yaml,yolo-master-obb-l,l,obb,80,721,59209947,59209931,142.5,
26/Segment/yolo26-seg.yaml,yolo26-seg-m,m,segment,80,329,27112072,27112072,142.6,
26/yolo26-seg.yaml,yolo26-seg-m,m,segment,80,329,27112072,27112072,142.6,
v11/Segment/yolov11-EfficientNetV2-seg.yaml,yolov11-EfficientNetV2-seg-l,l,segment,80,759,36148912,36148896,142.6,
v5/OBB/yolov5-CPCA-obb.yaml,yolov5-CPCA-obb-l,l,obb,80,259,56467971,56467955,142.9,
11/yolo11-seg.yaml,yolo11-seg-l,l,segment,80,380,27678368,27678352,143,
v11/Segment/yolov11-C3k2-FasterBlock-seg.yaml,yolov11-C3k2-FasterBlock-seg-l,l,segment,80,380,27678368,27678352,143,
v11/Segment/yolov11-seg.yaml,yolov11-seg-l,l,segment,80,380,27678368,27678352,143,
v5/OBB/yolov5-DAttention-obb.yaml,yolov5-DAttention-obb-l,l,obb,80,268,58665475,58665459,143,
v5/Pose/yolov5-CPCA-pose.yaml,yolov5-CPCA-pose-l,l,pose,80,259,56477721,56477705,143,
v5/Pose/yolov5-DAttention-pose.yaml,yolov5-DAttention-pose-l,l,pose,80,268,58675225,58675209,143,
syolo/Detect/Syolo.yaml,Syolo,-,detect,80,303,57285248,57285232,143.1,
v5/Detect/yolov5-D-LKAAttention.yaml,yolov5-D-LKAAttention-l,l,detect,80,250,62646996,62646980,143.1,
Other/StripNet/v8/Detect/yolov8-StripNet-T.yaml,yolov8-StripNet-T-x,x,detect,80,315,42696728,42696712,143.4,
v5/OBB/yolov5-hornet-neck-obb.yaml,yolov5-hornet-neck-obb-l,l,obb,80,247,57363075,57363059,143.4,
v5/Pose/yolov5-hornet-neck-pose.yaml,yolov5-hornet-neck-pose-l,l,pose,80,247,57372825,57372809,143.4,
v8/Classify/yolov8-cls-p6.yaml,yolov8-cls-p6-x,x,classify,80,128,42524640,42524640,143.4,
v11/Detect/yolov11-ResNet.yaml,yolov11-ResNet-x,x,detect,80,310,52948864,52948848,143.6,
RTMDet/Segment/RTMDet-l-seg.yaml,RTMDet-l-seg,-,segment,80,286,34901376,34901360,143.8,
v5/Detect/yolov5-old-p6.yaml,yolov5-old-p6-l,l,detect,80,328,86592976,86592960,144.3,
v11/Segment/yolov11-C3k2-RepVGG-seg.yaml,yolov11-C3k2-RepVGG-seg-l,l,segment,80,541,28055712,28055696,144.5,
v8/Detect/yolov8-C2f-RVB.yaml,yolov8-C2f-RVB-x,x,detect,80,480,39406608,39406592,144.7,
Other/MogaNet/v8/Detect/yolov8-MogaNet-tiny.yaml,yolov8-MogaNet-tiny-x,x,detect,80,547,44161778,44161762,144.8,
v5/Detect/yolov5-scal-zoom.yaml,yolov5-scal-zoom-l,l,detect,80,256,54244672,54244656,144.8,
12/yolo12-seg.yaml,yolo12-seg-l,l,segment,80,558,28658688,28658672,144.9,
v12/Segment/yolov12-seg.yaml,yolov12-seg-l,l,segment,80,558,28658688,28658672,144.9,
v5/OBB/yolov5-GAMAttention-obb.yaml,yolov5-GAMAttention-obb-l,l,obb,80,265,61320707,61320691,145.1,
R/Detect/yoloR-p6.yaml,yoloR-p6,-,detect,80,364,59461392,59461376,145.1,
v5/Pose/yolov5-GAMAttention-pose.yaml,yolov5-GAMAttention-pose-l,l,pose,80,265,61330457,61330441,145.2,
Other/FasterNet/v8/Detect/yolov8-FasterNet-T1.yaml,yolov8-FasterNet-T1-x,x,detect,80,202,46892848,46892832,145.7,
v5/OBB/yolov5-obb-p7.yaml,yolov5-obb-p7-l,l,obb,80,413,143893413,143893397,146,
v5/Pose/yolov5-pose-p7.yaml,yolov5-pose-p7-l,l,pose,80,413,143909663,143909647,146.1,
v8/Detect/yolov8-C2f-FasterBlock.yaml,yolov8-C2f-FasterBlock-x,x,detect,80,271,40107648,40107632,146.3,
yolact/Segment/yolact-resnet101.yaml,yolact-resnet101-n,n,segment,1000,369,48577832,48577816,146.7,
R/Classify/yoloR-cls-e6.yaml,yoloR-cls-e6,-,classify,80,171,71062320,71062320,146.9,
RTMDet/OBB/RTMDet-x-obb.yaml,RTMDet-x-obb,-,obb,80,319,53543051,53543035,147,
v11/Detect/yolov11-CAFormer.yaml,yolov11-CAFormer-x,x,detect,80,550,58055000,58054984,147,
v5/OBB/yolov5-D-LKAAttention-obb.yaml,yolov5-D-LKAAttention-obb-l,l,obb,80,265,63790743,63790727,147,
RTMDet/Pose/RTMDet-x-pose.yaml,RTMDet-x-pose,-,pose,80,319,53555201,53555185,147.1,
v5/Pose/yolov5-D-LKAAttention-pose.yaml,yolov5-D-LKAAttention-pose-l,l,pose,80,265,63800493,63800477,147.1,
v8/Detect/yolov8-C2f-RVB-EMA.yaml,yolov8-C2f-RVB-EMA-x,x,detect,80,534,39552048,39552032,147.5,
v11/Detect/yolov11-ConvFormer.yaml,yolov11-ConvFormer-x,x,detect,80,562,58487792,58487776,148,
v8/Segment/yolov8-l-mobilenetv3s-seg.yaml,yolov8-l-mobilenetv3s-seg,-,segment,80,269,42628718,42628702,148.2,
Other/FasterNet/v8/Detect/yolov8-FasterNet-S.yaml,yolov8-FasterNet-S-l,l,detect,80,232,44899264,44899248,148.3,
v11/Detect/yolov11-HorNet.yaml,yolov11-HorNet-x,x,detect,80,527,53561600,53561584,148.3,
v5/Pose/yolov5-old-pose-p6.yaml,yolov5-old-pose-p6-l,l,pose,80,348,88229276,88229260,148.3,
Other/MogaNet/v8/Detect/yolov8-MogaNet-xlarge.yaml,yolov8-MogaNet-xlarge-s,s,detect,80,1355,51898724,51898708,148.6,
R/OBB/yoloR-obb-p6.yaml,yoloR-obb-p6,-,obb,80,384,60642324,60642308,148.6,
v8/Detect/yolov8-Extend.yaml,yolov8-Extend-l,l,detect,80,269,37357230,37357214,148.7,
R/Pose/yoloR-pose-p6.yaml,yoloR-pose-p6,-,pose,80,384,60655324,60655308,148.7,
v5/Classify/yolov5-p6.yaml,yolov5-p6-x,x,classify,80,182,71307120,71307120,149.1,
v8/Detect/yolov8-C2f-EMSC.yaml,yolov8-C2f-EMSC-l,l,detect,80,282,36765696,36765680,149.1,
v12/Pose/yolov12-EMOv2-CCFM-pose.yaml,yolov12-EMOv2-CCFM-pose-x,x,pose,80,577,16664329,16664313,149.8,
Other/vHeat/v8/Detect/yolov8-vHeat-T.yaml,yolov8-vHeat-T-l,l,detect,80,279,45765952,45765936,149.9,
v11/Detect/yolov11-MLLA.yaml,yolov11-MLLA-x,x,detect,80,577,55542496,55542480,149.9,
v11/Detect/yolov11-VanillaNet.yaml,yolov11-VanillaNet-n,n,detect,80,143,29530608,29530592,150,
v11/Detect/yolov11-STViT.yaml,yolov11-STViT-x,x,detect,80,544,57212208,57208952,150.2,
Other/MogaNet/v8/Detect/yolov8-MogaNet-small.yaml,yolov8-MogaNet-small-l,l,detect,80,526,48746067,48746051,151.5,
v8/Detect/yolov8-rtdetr.yaml,yolov8-rtdetr-l,l,detect,80,324,45644364,45644364,152.3,
v8/yolov8-rtdetr.yaml,yolov8-rtdetr-l,l,detect,80,324,45644364,45644364,152.3,
v11/Segment/yolov11-WTConvNeXt-seg.yaml,yolov11-WTConvNeXt-seg-n,n,segment,80,632,56936312,56503144,152.4,
v11/Detect/yolov11-EfficientViT_MIT.yaml,yolov11-EfficientViT_MIT-l,l,detect,80,331,14463879,14463863,152.5,
v8/Segment/yolov8-MobileOne-seg.yaml,yolov8-MobileOne-seg-b,b,segment,80,244,30197664,30197648,152.5,
damoyolo/Segment/DAMOyolo-l-seg.yaml,DAMOyolo-l-seg,-,segment,80,366,47983982,47983966,152.9,
v11/Detect/yolov11-InceptionNext.yaml,yolov11-InceptionNext-x,x,detect,80,409,56318680,56318664,153.1,
Master/v0/Segment/yolo-master-seg-m.yaml,yolo-master-seg-m-m,m,segment,80,410,26168620,26168604,153.3,
v6/Detect/yolov6-3.0-p34.yaml,yolov6-3.0-p34-m,m,detect,80,147,41707904,41707888,153.4,
v11/Detect/yolov11-MobileOne.yaml,yolov11-MobileOne-x,x,detect,80,346,49757344,49757328,153.9,
v6/OBB/yolov6-3.0-obb-p34.yaml,yolov6-3.0-obb-p34-m,m,obb,80,157,41780722,41780706,153.9,
v8/Detect/yolov8-DCNv2.yaml,yolov8-DCNv2-l,l,detect,80,206,43923500,43923484,154,
v9/Segment/gelan-c-seg-p34.yaml,gelan-c-seg-p34,-,segment,80,324,21659760,21659744,154.4,
v11/Pose/yolov11-C2PSA-DiT-C3k2-WTConv-CCFM-pose.yaml,yolov11-C2PSA-DiT-C3k2-WTConv-CCFM-pose-x,x,pose,80,457,42304729,42187977,154.5,
v11/Segment/yolov11-hyper-seg.yaml,yolov11-hyper-seg-l,l,segment,80,427,31653024,31653008,154.5,
v6/Pose/yolov6-3.0-pose-p34.yaml,yolov6-3.0-pose-p34-m,m,pose,80,157,41892626,41892610,154.7,
v4/Segment/yolov4-seg-p5.yaml,yolov4-seg-p5-m,m,segment,80,320,50968424,50968408,155.3,
v8/Classify/yolov8-cls.yaml,yolov8-cls-x,x,classify,1000,104,57422840,57422840,155.3,
v8/yolov8-cls.yaml,yolov8-cls-x,x,classify,1000,104,57422840,57422840,155.3,
v11/Detect/yolov11-C3k2-FasterBlock-OREPA-v10Detect.yaml,yolov11-C3k2-FasterBlock-OREPA-v10Detect-x,x,detect,80,397,104181712,104181696,155.5,
v11/Detect/yolov11-OREPA-v10Detect.yaml,yolov11-OREPA-v10Detect-x,x,detect,80,397,104181712,104181696,155.5,
v12/Segment/yolov12-hyper-seg.yaml,yolov12-hyper-seg-l,l,segment,80,605,32370688,32370672,155.6,
v11/Detect/yolov11-OREPA-C2PSA-DAT-v10Detect.yaml,yolov11-OREPA-C2PSA-DAT-v10Detect-x,x,detect,80,401,104540368,104540352,155.7,
Other/ParCNetv2/v8/Detect/yolov8-ParCNetv2-T.yaml,yolov8-ParCNetv2-T-l,l,detect,80,180,38882752,38882736,156.1,
v11/Detect/yolov11-SGFormer.yaml,yolov11-SGFormer-x,x,detect,80,694,53698989,53698973,156.1,
Other/ParCNetv2/v8/Detect/yolov8-ParCNetv2-S.yaml,yolov8-ParCNetv2-S-l,l,detect,80,180,38891968,38891952,156.2,
v5/Detect/yolov5-SPPCSPC.yaml,yolov5-SPPCSPC-l,l,detect,80,253,78926400,78926384,156.2,
v8/Detect/yolov8-HWD.yaml,yolov8-HWD-l,l,detect,80,222,39884416,39884400,156.3,
v8/Detect/yolov8-SPDConv.yaml,yolov8-SPDConv-l,l,detect,80,211,39882240,39882224,156.3,
v11/Detect/yolov11-FocalNet.yaml,yolov11-FocalNet-x,x,detect,80,422,60002500,60002484,156.7,
v11/Detect/yolov11-ConvNeXt.yaml,yolov11-ConvNeXt-x,x,detect,80,338,60933512,60933496,157.3,
v5/Detect/yolov5-ihp.yaml,yolov5-ihp-l,l,detect,80,262,73803968,73803952,157.3,
v11/Detect/yolov11-RevCol.yaml,yolov11-RevCol-x,x,detect,80,520,61606336,61606320,157.5,
v11/Detect/yolov11-iFormer.yaml,yolov11-iFormer-x,x,detect,80,610,51351144,51351128,157.6,
v8/Pose/yolov8-DCNv2-pose.yaml,yolov8-DCNv2-pose-l,l,pose,80,221,44782085,44782069,157.7,
v5/Detect/yolov5-p2.yaml,yolov5-p2-l,l,detect,80,287,51118800,51118784,158,
v8/Detect/yolov8-C2f-EMSCP.yaml,yolov8-C2f-EMSCP-l,l,detect,80,354,40456704,40456688,158,
v11/Detect/yolov11-DiT-C3k2-WTConv-CCFM.yaml,yolov11-DiT-C3k2-WTConv-CCFM-x,x,detect,80,427,54614368,54497616,158.3,
v8/Detect/yolov8-p34.yaml,yolov8-p34-l,l,detect,80,181,34480240,34480224,158.4,
v11/Detect/yolov11-WTConvNeXt.yaml,yolov11-WTConvNeXt-x,x,detect,80,476,62940008,62728024,158.6,
v11/Detect/yolov11-SPANet.yaml,yolov11-SPANet-x,x,detect,80,737,59813120,59813104,158.9,
v5/Segment/yolov5-MobileOne-seg.yaml,yolov5-MobileOne-seg-l,l,segment,80,272,44231136,44231120,158.9,
v9/Segment/gelan-c-seg.yaml,gelan-c-seg,-,segment,80,380,27897120,27897104,159.4,
v9/Segment/u/yolov9-c-seg.yaml,yolov9-c-seg,-,segment,80,380,27897120,27897104,159.4,
v9/yolov9c-seg.yaml,yolov9c-seg,-,segment,80,380,27897120,27897104,159.4,
yolact/Segment/yolact-resnet50.yaml,yolact-resnet50-m,m,segment,1000,233,51358120,51358104,159.5,
v11/Detect/yolov11-VanillaNet.yaml,yolov11-VanillaNet-s,s,detect,80,143,35381632,35381616,159.6,
v11/Detect/yolov11-FaNet.yaml,yolov11-FaNet-x,x,detect,80,546,60915136,60915120,159.7,
v5/OBB/yolov5-SPPCSPC-obb.yaml,yolov5-SPPCSPC-obb-l,l,obb,80,268,80070147,80070131,160.1,
v11/Detect/yolov11-MSPANet.yaml,yolov11-MSPANet-x,x,detect,80,536,60300036,60300020,160.2,
v11/Detect/yolov11-OrthoNet.yaml,yolov11-OrthoNet-x,x,detect,80,446,64800360,64800344,160.2,
v5/Pose/yolov5-SPPCSPC-pose.yaml,yolov5-SPPCSPC-pose-l,l,pose,80,268,80079897,80079881,160.2,
v8/Detect/yolov8-AKConv.yaml,yolov8-AKConv-l,l,detect,80,222,41592648,41592632,160.9,
v8/Detect/yolov8-LCDConv.yaml,yolov8-LCDConv-l,l,detect,80,222,41592648,41592632,160.9,
26/Segment/yolo26-seg.yaml,yolo26-seg-l,l,segment,80,441,31515528,31515528,161,
26/yolo26-seg.yaml,yolo26-seg-l,l,segment,80,441,31515528,31515528,161,
v11/Detect/yolov11-vHeat.yaml,yolov11-vHeat-x,x,detect,80,397,63197864,63197848,161.7,
v6/Detect/yolov6-3.0.yaml,yolov6-3.0-m,m,detect,80,174,52020496,52020480,161.7,
v6/Detect/yolov6.yaml,yolov6-m,m,detect,80,174,52020496,52020480,161.7,
v6/yolov6.yaml,yolov6-m,m,detect,80,174,52020496,52020480,161.7,
v8/OBB/yolov8-obb-p34.yaml,yolov8-obb-p34-l,l,obb,80,191,34996978,34996962,161.8,
v8/Pose/yolov8-pose-p34.yaml,yolov8-pose-p34-l,l,pose,80,191,35003478,35003462,161.8,
v5/OBB/yolov5-obb-p2.yaml,yolov5-obb-p2-l,l,obb,80,307,51709268,51709252,162.2,
v6/OBB/yolov6-3.0-obb.yaml,yolov6-3.0-obb-m,m,obb,80,189,52181563,52181547,162.2,
v11/Detect/yolov11-MultiOrderGatedAggregation-CCFM.yaml,yolov11-MultiOrderGatedAggregation-CCFM-x,x,detect,80,345,39576160,39576144,162.4,
v11/Detect/yolov11-C3k2-UIB-CCFM.yaml,yolov11-C3k2-UIB-CCFM-x,x,detect,80,368,40431136,40431120,163.1,
v11/Detect/yolov11-CCFM.yaml,yolov11-CCFM-x,x,detect,80,368,40431136,40431120,163.1,
v6/Pose/yolov6-3.0-pose.yaml,yolov6-3.0-pose-m,m,pose,80,189,52407739,52407723,163.1,
v11/Detect/yolov11-CCFM-C2PSA-DAT.yaml,yolov11-CCFM-C2PSA-DAT-x,x,detect,80,372,40789792,40789776,163.4,
v4/Segment/yolov4-seg-p6.yaml,yolov4-seg-p6-m,m,segment,80,406,89932248,89932232,164.3,
v8/OBB/yolov8-AKConv-obb.yaml,yolov8-AKConv-obb-l,l,obb,80,237,42441483,42441467,164.6,
v8/Detect/yolov8-C2f-StarNet.yaml,yolov8-C2f-StarNet-x,x,detect,80,354,45794688,45794672,165.1,
v11/Detect/yolov11-C2PSA_HV_LCA_DynamicTanh-CCFM.yaml,yolov11-C2PSA_HV_LCA_DynamicTanh-CCFM-x,x,detect,80,375,43161180,43161164,165.3,
